nb_sow, date, nb_S, nb_IN, nb_IP, nb_CP, nb_S_o, nb_IN_o, nb_IP_o, nb_CP_o, seed
23.0,147.0,217.0,36.0,77.0,154.0,0.0,0.0,0.0,0.0,1
23.0,122.0,253.0,0.0,44.0,187.0,0.0,0.0,0.0,0.0,7
23.0,122.0,253.0,0.0,43.0,188.0,0.0,0.0,0.0,0.0,2
23.0,122.0,253.0,0.0,38.0,193.0,0.0,0.0,0.0,0.0,6
23.0,122.0,253.0,0.0,43.0,188.0,0.0,0.0,0.0,0.0,2
23.0,122.0,253.0,0.0,99.0,132.0,0.0,0.0,0.0,0.0,9
22.0,154.0,0.0,145.0,74.0,23.0,4.0,10.0,85.0,122.0,9
22.0,154.0,0.0,137.0,71.0,34.0,1.0,11.0,83.0,126.0,3
22.0,154.0,220.0,0.0,7.0,15.0,0.0,15.0,47.0,159.0,6
22.0,154.0,0.0,146.0,69.0,27.0,0.0,14.0,65.0,142.0,1
22.0,154.0,0.0,152.0,52.0,38.0,0.0,12.0,36.0,173.0,2
22.0,147.0,214.0,26.0,76.0,147.0,0.0,0.0,0.0,0.0,3
22.0,147.0,208.0,33.0,100.0,122.0,0.0,0.0,0.0,0.0,9
22.0,147.0,233.0,9.0,40.0,181.0,0.0,0.0,0.0,0.0,6
22.0,147.0,224.0,18.0,33.0,188.0,0.0,0.0,0.0,0.0,2
22.0,147.0,214.0,26.0,76.0,147.0,0.0,0.0,0.0,0.0,3
22.0,122.0,242.0,1.0,84.0,136.0,0.0,0.0,0.0,0.0,4
22.0,122.0,242.0,1.0,84.0,136.0,0.0,0.0,0.0,0.0,4
22.0,122.0,242.0,0.0,40.0,181.0,0.0,0.0,0.0,0.0,2
22.0,122.0,242.0,0.0,89.0,132.0,0.0,0.0,0.0,0.0,5
22.0,122.0,242.0,0.0,60.0,161.0,0.0,0.0,0.0,0.0,1
21.0,154.0,0.0,133.0,54.0,44.0,3.0,13.0,39.0,156.0,8
21.0,154.0,0.0,134.0,56.0,41.0,0.0,16.0,37.0,158.0,7
21.0,154.0,0.0,137.0,53.0,41.0,2.0,13.0,37.0,159.0,2
21.0,154.0,210.0,0.0,8.0,13.0,5.0,11.0,77.0,118.0,5
21.0,154.0,0.0,134.0,56.0,41.0,0.0,16.0,37.0,158.0,7
21.0,147.0,191.0,39.0,38.0,174.0,0.0,0.0,0.0,0.0,8
21.0,147.0,228.0,3.0,85.0,126.0,0.0,0.0,0.0,0.0,5
21.0,147.0,228.0,3.0,85.0,126.0,0.0,0.0,0.0,0.0,5
21.0,147.0,227.0,4.0,43.0,168.0,0.0,0.0,0.0,0.0,6
21.0,147.0,227.0,4.0,43.0,168.0,0.0,0.0,0.0,0.0,6
21.0,122.0,231.0,0.0,59.0,152.0,0.0,0.0,0.0,0.0,3
21.0,122.0,231.0,0.0,32.0,179.0,0.0,0.0,0.0,0.0,7
21.0,122.0,231.0,0.0,36.0,175.0,0.0,0.0,0.0,0.0,8
21.0,122.0,231.0,0.0,32.0,179.0,0.0,0.0,0.0,0.0,7
21.0,122.0,231.0,0.0,40.0,171.0,0.0,0.0,0.0,0.0,6
20.0,154.0,200.0,0.0,10.0,10.0,0.0,12.0,65.0,124.0,3
20.0,154.0,200.0,0.0,6.0,14.0,2.0,13.0,80.0,106.0,0
20.0,154.0,0.0,147.0,42.0,31.0,0.0,12.0,42.0,147.0,2
20.0,147.0,216.0,4.0,62.0,139.0,0.0,0.0,0.0,0.0,3
20.0,154.0,200.0,0.0,8.0,12.0,2.0,14.0,84.0,101.0,5
20.0,154.0,200.0,0.0,10.0,10.0,0.0,12.0,65.0,124.0,3
20.0,147.0,216.0,3.0,80.0,122.0,0.0,0.0,0.0,0.0,9
20.0,147.0,214.0,5.0,84.0,118.0,0.0,0.0,0.0,0.0,5
20.0,147.0,214.0,5.0,84.0,118.0,0.0,0.0,0.0,0.0,5
20.0,147.0,209.0,10.0,39.0,163.0,0.0,0.0,0.0,0.0,8
20.0,122.0,220.0,0.0,91.0,110.0,0.0,0.0,0.0,0.0,0
20.0,122.0,220.0,0.0,37.0,164.0,0.0,0.0,0.0,0.0,6
20.0,122.0,220.0,0.0,41.0,160.0,0.0,0.0,0.0,0.0,2
20.0,122.0,220.0,0.0,73.0,128.0,0.0,0.0,0.0,0.0,9
20.0,122.0,220.0,0.0,68.0,133.0,0.0,0.0,0.0,0.0,4
19.0,154.0,0.0,139.0,41.0,29.0,1.0,16.0,38.0,136.0,8
19.0,154.0,2.0,138.0,43.0,26.0,1.0,15.0,59.0,116.0,3
19.0,154.0,0.0,125.0,63.0,21.0,3.0,13.0,69.0,106.0,1
19.0,154.0,2.0,138.0,43.0,26.0,1.0,15.0,59.0,116.0,3
19.0,154.0,2.0,138.0,43.0,26.0,1.0,15.0,59.0,116.0,3
19.0,147.0,193.0,14.0,55.0,138.0,0.0,0.0,0.0,0.0,4
19.0,147.0,204.0,4.0,75.0,117.0,0.0,0.0,0.0,0.0,0
19.0,147.0,174.0,34.0,23.0,169.0,0.0,0.0,0.0,0.0,7
19.0,147.0,195.0,14.0,63.0,128.0,0.0,0.0,0.0,0.0,5
19.0,147.0,200.0,9.0,53.0,138.0,0.0,0.0,0.0,0.0,3
19.0,122.0,209.0,0.0,44.0,147.0,0.0,0.0,0.0,0.0,1
19.0,122.0,209.0,0.0,84.0,107.0,0.0,0.0,0.0,0.0,5
19.0,122.0,209.0,0.0,44.0,147.0,0.0,0.0,0.0,0.0,1
19.0,122.0,209.0,0.0,84.0,107.0,0.0,0.0,0.0,0.0,5
19.0,122.0,209.0,0.0,35.0,156.0,0.0,0.0,0.0,0.0,7
18.0,154.0,2.0,116.0,62.0,18.0,1.0,16.0,40.0,124.0,1
18.0,154.0,0.0,126.0,54.0,18.0,2.0,10.0,75.0,94.0,0
18.0,154.0,0.0,137.0,42.0,19.0,3.0,10.0,48.0,120.0,4
18.0,147.0,169.0,29.0,64.0,117.0,0.0,0.0,0.0,0.0,9
18.0,147.0,171.0,25.0,51.0,132.0,0.0,0.0,0.0,0.0,1
18.0,147.0,189.0,9.0,31.0,150.0,0.0,0.0,0.0,0.0,6
18.0,147.0,189.0,9.0,31.0,150.0,0.0,0.0,0.0,0.0,6
18.0,154.0,0.0,126.0,54.0,18.0,2.0,10.0,75.0,94.0,0
18.0,154.0,0.0,132.0,45.0,21.0,1.0,11.0,56.0,113.0,3
18.0,122.0,198.0,1.0,43.0,137.0,0.0,0.0,0.0,0.0,3
18.0,122.0,198.0,0.0,63.0,118.0,0.0,0.0,0.0,0.0,0
18.0,147.0,188.0,10.0,30.0,151.0,0.0,0.0,0.0,0.0,2
18.0,122.0,198.0,0.0,76.0,105.0,0.0,0.0,0.0,0.0,5
18.0,122.0,198.0,0.0,76.0,105.0,0.0,0.0,0.0,0.0,5
18.0,122.0,198.0,0.0,76.0,105.0,0.0,0.0,0.0,0.0,5
17.0,154.0,170.0,0.0,9.0,8.0,2.0,9.0,51.0,109.0,1
17.0,154.0,0.0,111.0,49.0,27.0,3.0,10.0,45.0,113.0,4
17.0,154.0,170.0,0.0,8.0,9.0,1.0,12.0,69.0,89.0,0
17.0,147.0,175.0,12.0,53.0,118.0,0.0,0.0,0.0,0.0,3
17.0,154.0,18.0,137.0,12.0,20.0,0.0,9.0,26.0,136.0,2
17.0,154.0,2.0,138.0,26.0,21.0,1.0,12.0,29.0,129.0,7
17.0,147.0,181.0,6.0,30.0,141.0,0.0,0.0,0.0,0.0,2
17.0,147.0,178.0,8.0,30.0,142.0,0.0,0.0,0.0,0.0,7
17.0,147.0,174.0,13.0,78.0,93.0,0.0,0.0,0.0,0.0,9
17.0,147.0,175.0,12.0,53.0,118.0,0.0,0.0,0.0,0.0,3
17.0,122.0,187.0,0.0,83.0,88.0,0.0,0.0,0.0,0.0,9
17.0,122.0,187.0,0.0,39.0,132.0,0.0,0.0,0.0,0.0,8
17.0,122.0,187.0,0.0,64.0,107.0,0.0,0.0,0.0,0.0,5
17.0,122.0,187.0,0.0,28.0,143.0,0.0,0.0,0.0,0.0,6
17.0,122.0,187.0,0.0,46.0,125.0,0.0,0.0,0.0,0.0,4
16.0,154.0,0.0,118.0,44.0,14.0,2.0,10.0,56.0,93.0,5
16.0,154.0,29.0,106.0,18.0,23.0,2.0,12.0,30.0,117.0,2
16.0,154.0,160.0,0.0,5.0,11.0,4.0,9.0,58.0,90.0,0
16.0,154.0,0.0,115.0,32.0,29.0,3.0,11.0,24.0,123.0,7
16.0,154.0,29.0,106.0,18.0,23.0,2.0,12.0,30.0,117.0,2
16.0,147.0,169.0,7.0,53.0,108.0,0.0,0.0,0.0,0.0,4
16.0,147.0,156.0,19.0,29.0,133.0,0.0,0.0,0.0,0.0,7
16.0,147.0,165.0,9.0,64.0,99.0,0.0,0.0,0.0,0.0,9
16.0,147.0,175.0,1.0,53.0,108.0,0.0,0.0,0.0,0.0,0
16.0,147.0,165.0,11.0,24.0,137.0,0.0,0.0,0.0,0.0,8
16.0,122.0,176.0,0.0,39.0,122.0,0.0,0.0,0.0,0.0,8
16.0,122.0,176.0,0.0,56.0,105.0,0.0,0.0,0.0,0.0,0
16.0,122.0,176.0,0.0,67.0,94.0,0.0,0.0,0.0,0.0,5
16.0,122.0,176.0,0.0,67.0,94.0,0.0,0.0,0.0,0.0,5
16.0,122.0,176.0,0.0,69.0,92.0,0.0,0.0,0.0,0.0,9
15.0,154.0,5.0,111.0,34.0,15.0,2.0,11.0,43.0,95.0,1
15.0,154.0,10.0,122.0,28.0,5.0,3.0,11.0,62.0,75.0,9
15.0,154.0,10.0,122.0,28.0,5.0,3.0,11.0,62.0,75.0,9
15.0,154.0,5.0,111.0,36.0,13.0,2.0,10.0,50.0,89.0,3
15.0,154.0,63.0,69.0,20.0,13.0,0.0,13.0,39.0,99.0,4
15.0,147.0,150.0,15.0,27.0,124.0,0.0,0.0,0.0,0.0,8
15.0,147.0,161.0,4.0,70.0,81.0,0.0,0.0,0.0,0.0,5
15.0,147.0,161.0,4.0,70.0,81.0,0.0,0.0,0.0,0.0,5
15.0,147.0,160.0,5.0,32.0,119.0,0.0,0.0,0.0,0.0,6
15.0,147.0,158.0,7.0,46.0,105.0,0.0,0.0,0.0,0.0,4
15.0,122.0,165.0,0.0,30.0,121.0,0.0,0.0,0.0,0.0,8
15.0,122.0,165.0,0.0,22.0,129.0,0.0,0.0,0.0,0.0,2
15.0,122.0,165.0,0.0,70.0,81.0,0.0,0.0,0.0,0.0,5
15.0,122.0,165.0,0.0,20.0,131.0,0.0,0.0,0.0,0.0,7
15.0,122.0,165.0,0.0,48.0,103.0,0.0,0.0,0.0,0.0,3
14.0,154.0,10.0,109.0,22.0,13.0,2.0,9.0,55.0,75.0,3
14.0,154.0,140.0,0.0,5.0,9.0,7.0,5.0,58.0,71.0,5
14.0,154.0,10.0,109.0,22.0,13.0,2.0,9.0,55.0,75.0,3
14.0,147.0,148.0,6.0,42.0,99.0,0.0,0.0,0.0,0.0,1
14.0,147.0,148.0,6.0,47.0,94.0,0.0,0.0,0.0,0.0,3
14.0,147.0,152.0,2.0,43.0,98.0,0.0,0.0,0.0,0.0,4
14.0,154.0,1.0,94.0,49.0,10.0,1.0,10.0,62.0,68.0,0
14.0,154.0,0.0,98.0,26.0,30.0,1.0,9.0,21.0,110.0,6
14.0,147.0,151.0,3.0,49.0,92.0,0.0,0.0,0.0,0.0,9
14.0,147.0,148.0,6.0,42.0,99.0,0.0,0.0,0.0,0.0,1
14.0,122.0,154.0,0.0,53.0,88.0,0.0,0.0,0.0,0.0,0
14.0,122.0,154.0,0.0,28.0,113.0,0.0,0.0,0.0,0.0,6
14.0,122.0,154.0,0.0,45.0,96.0,0.0,0.0,0.0,0.0,1
14.0,122.0,154.0,0.0,29.0,112.0,0.0,0.0,0.0,0.0,8
14.0,122.0,154.0,0.0,29.0,112.0,0.0,0.0,0.0,0.0,2
13.0,154.0,1.0,96.0,32.0,14.0,3.0,9.0,55.0,64.0,0
13.0,154.0,3.0,96.0,30.0,14.0,1.0,10.0,41.0,79.0,9
13.0,154.0,130.0,0.0,1.0,12.0,3.0,7.0,28.0,93.0,6
13.0,154.0,1.0,92.0,36.0,14.0,5.0,7.0,36.0,83.0,4
13.0,154.0,1.0,96.0,32.0,14.0,3.0,9.0,55.0,64.0,0
13.0,147.0,141.0,2.0,41.0,90.0,0.0,0.0,0.0,0.0,1
13.0,147.0,140.0,3.0,25.0,106.0,0.0,0.0,0.0,0.0,7
13.0,147.0,141.0,2.0,41.0,90.0,0.0,0.0,0.0,0.0,1
13.0,147.0,136.0,7.0,40.0,91.0,0.0,0.0,0.0,0.0,9
13.0,122.0,143.0,0.0,52.0,79.0,0.0,0.0,0.0,0.0,5
13.0,122.0,143.0,0.0,35.0,96.0,0.0,0.0,0.0,0.0,1
13.0,147.0,142.0,1.0,52.0,79.0,0.0,0.0,0.0,0.0,5
13.0,122.0,143.0,0.0,20.0,111.0,0.0,0.0,0.0,0.0,7
13.0,122.0,143.0,0.0,35.0,96.0,0.0,0.0,0.0,0.0,1
13.0,122.0,143.0,0.0,30.0,101.0,0.0,0.0,0.0,0.0,2
12.0,154.0,120.0,0.0,6.0,6.0,3.0,7.0,45.0,66.0,0
12.0,154.0,120.0,0.0,3.0,9.0,5.0,6.0,33.0,77.0,4
12.0,154.0,10.0,85.0,30.0,7.0,1.0,9.0,40.0,71.0,1
12.0,147.0,130.0,2.0,20.0,101.0,0.0,0.0,0.0,0.0,6
12.0,154.0,120.0,0.0,6.0,6.0,3.0,7.0,45.0,66.0,0
12.0,154.0,4.0,86.0,30.0,12.0,3.0,6.0,22.0,90.0,2
12.0,147.0,131.0,1.0,36.0,85.0,0.0,0.0,0.0,0.0,9
12.0,147.0,131.0,1.0,35.0,86.0,0.0,0.0,0.0,0.0,4
12.0,147.0,127.0,5.0,41.0,80.0,0.0,0.0,0.0,0.0,3
12.0,147.0,125.0,7.0,25.0,96.0,0.0,0.0,0.0,0.0,8
12.0,122.0,132.0,1.0,25.0,95.0,0.0,0.0,0.0,0.0,6
12.0,122.0,132.0,0.0,21.0,100.0,0.0,0.0,0.0,0.0,8
12.0,122.0,132.0,0.0,42.0,79.0,0.0,0.0,0.0,0.0,3
12.0,122.0,132.0,0.0,51.0,70.0,0.0,0.0,0.0,0.0,5
12.0,122.0,132.0,0.0,21.0,100.0,0.0,0.0,0.0,0.0,7
11.0,154.0,5.0,82.0,23.0,11.0,5.0,5.0,31.0,70.0,4
11.0,154.0,110.0,0.0,1.0,10.0,5.0,4.0,20.0,82.0,6
11.0,154.0,24.0,68.0,16.0,13.0,1.0,8.0,43.0,59.0,0
11.0,154.0,110.0,0.0,7.0,4.0,4.0,6.0,42.0,59.0,5
11.0,154.0,5.0,82.0,23.0,11.0,5.0,5.0,31.0,70.0,4
11.0,147.0,120.0,1.0,19.0,92.0,0.0,0.0,0.0,0.0,7
11.0,147.0,119.0,2.0,32.0,79.0,0.0,0.0,0.0,0.0,1
11.0,147.0,115.0,6.0,25.0,86.0,0.0,0.0,0.0,0.0,8
11.0,147.0,119.0,1.0,20.0,92.0,0.0,0.0,0.0,0.0,6
11.0,147.0,95.0,26.0,45.0,66.0,0.0,0.0,0.0,0.0,9
11.0,122.0,121.0,0.0,44.0,67.0,0.0,0.0,0.0,0.0,3
11.0,122.0,121.0,0.0,31.0,80.0,0.0,0.0,0.0,0.0,1
11.0,122.0,121.0,0.0,48.0,63.0,0.0,0.0,0.0,0.0,9
11.0,122.0,121.0,0.0,20.0,91.0,0.0,0.0,0.0,0.0,2
11.0,122.0,121.0,0.0,20.0,91.0,0.0,0.0,0.0,0.0,2
10.0,154.0,5.0,74.0,21.0,10.0,1.0,7.0,30.0,63.0,1
10.0,154.0,22.0,64.0,14.0,10.0,3.0,6.0,18.0,74.0,6
10.0,154.0,100.0,0.0,3.0,7.0,4.0,4.0,33.0,60.0,0
10.0,154.0,100.0,0.0,1.0,9.0,3.0,3.0,22.0,73.0,8
10.0,154.0,100.0,0.0,1.0,9.0,3.0,3.0,22.0,73.0,8
10.0,147.0,107.0,3.0,20.0,81.0,0.0,0.0,0.0,0.0,8
10.0,147.0,109.0,1.0,26.0,75.0,0.0,0.0,0.0,0.0,4
10.0,147.0,109.0,1.0,21.0,80.0,0.0,0.0,0.0,0.0,2
10.0,147.0,105.0,5.0,37.0,64.0,0.0,0.0,0.0,0.0,5
10.0,147.0,108.0,2.0,19.0,82.0,0.0,0.0,0.0,0.0,6
10.0,122.0,110.0,0.0,25.0,76.0,0.0,0.0,0.0,0.0,1
10.0,122.0,110.0,0.0,43.0,58.0,0.0,0.0,0.0,0.0,5
10.0,122.0,110.0,0.0,29.0,72.0,0.0,0.0,0.0,0.0,8
10.0,122.0,110.0,0.0,38.0,63.0,0.0,0.0,0.0,0.0,3
10.0,122.0,110.0,0.0,36.0,65.0,0.0,0.0,0.0,0.0,9
9.0,154.0,90.0,0.0,2.0,7.0,2.0,6.0,11.0,72.0,8
9.0,154.0,90.0,0.0,2.0,7.0,2.0,6.0,11.0,72.0,8
9.0,154.0,26.0,46.0,16.0,11.0,3.0,6.0,28.0,54.0,1
9.0,154.0,51.0,33.0,7.0,8.0,5.0,3.0,35.0,48.0,5
9.0,154.0,48.0,34.0,7.0,10.0,3.0,5.0,14.0,69.0,7
9.0,147.0,97.0,1.0,15.0,77.0,0.0,0.0,0.0,0.0,7
9.0,147.0,97.0,1.0,38.0,54.0,0.0,0.0,0.0,0.0,5
9.0,147.0,98.0,1.0,14.0,77.0,0.0,0.0,0.0,0.0,2
9.0,147.0,99.0,0.0,29.0,62.0,0.0,0.0,0.0,0.0,0
9.0,147.0,98.0,1.0,14.0,77.0,0.0,0.0,0.0,0.0,2
9.0,122.0,99.0,0.0,19.0,72.0,0.0,0.0,0.0,0.0,8
9.0,122.0,99.0,0.0,19.0,72.0,0.0,0.0,0.0,0.0,8
9.0,122.0,99.0,0.0,23.0,68.0,0.0,0.0,0.0,0.0,7
9.0,122.0,99.0,0.0,18.0,73.0,0.0,0.0,0.0,0.0,6
9.0,122.0,99.0,0.0,26.0,65.0,0.0,0.0,0.0,0.0,3
8.0,154.0,80.0,0.0,1.0,7.0,3.0,3.0,14.0,61.0,6
8.0,154.0,36.0,38.0,7.0,7.0,3.0,4.0,26.0,48.0,1
8.0,154.0,80.0,0.0,4.0,4.0,4.0,2.0,31.0,44.0,5
8.0,147.0,87.0,1.0,15.0,66.0,0.0,0.0,0.0,0.0,2
8.0,154.0,80.0,0.0,2.0,6.0,2.0,5.0,42.0,32.0,9
8.0,154.0,80.0,0.0,2.0,6.0,1.0,6.0,26.0,48.0,4
8.0,147.0,87.0,1.0,15.0,66.0,0.0,0.0,0.0,0.0,6
8.0,147.0,87.0,1.0,17.0,64.0,0.0,0.0,0.0,0.0,8
8.0,147.0,88.0,0.0,29.0,52.0,0.0,0.0,0.0,0.0,5
8.0,122.0,88.0,0.0,12.0,69.0,0.0,0.0,0.0,0.0,2
8.0,122.0,88.0,0.0,25.0,56.0,0.0,0.0,0.0,0.0,1
8.0,147.0,87.0,1.0,15.0,66.0,0.0,0.0,0.0,0.0,2
8.0,122.0,88.0,0.0,22.0,59.0,0.0,0.0,0.0,0.0,3
8.0,122.0,88.0,0.0,13.0,68.0,0.0,0.0,0.0,0.0,6
8.0,122.0,88.0,0.0,22.0,59.0,0.0,0.0,0.0,0.0,3
7.0,154.0,9.0,48.0,16.0,4.0,4.0,2.0,22.0,43.0,9
7.0,154.0,5.0,51.0,17.0,4.0,2.0,3.0,20.0,46.0,4
7.0,154.0,70.0,0.0,1.0,6.0,1.0,3.0,15.0,52.0,8
7.0,154.0,70.0,0.0,2.0,5.0,3.0,3.0,20.0,45.0,1
7.0,147.0,77.0,0.0,28.0,43.0,0.0,0.0,0.0,0.0,5
7.0,154.0,70.0,0.0,1.0,6.0,2.0,3.0,13.0,53.0,6
7.0,147.0,71.0,6.0,22.0,49.0,0.0,0.0,0.0,0.0,4
7.0,147.0,77.0,0.0,26.0,45.0,0.0,0.0,0.0,0.0,3
7.0,122.0,77.0,0.0,15.0,56.0,0.0,0.0,0.0,0.0,2
7.0,147.0,70.0,7.0,31.0,40.0,0.0,0.0,0.0,0.0,9
7.0,147.0,70.0,7.0,31.0,40.0,0.0,0.0,0.0,0.0,9
7.0,122.0,77.0,0.0,24.0,47.0,0.0,0.0,0.0,0.0,4
7.0,122.0,77.0,0.0,9.0,62.0,0.0,0.0,0.0,0.0,6
7.0,122.0,77.0,0.0,31.0,40.0,0.0,0.0,0.0,0.0,9
7.0,122.0,77.0,0.0,24.0,47.0,0.0,0.0,0.0,0.0,4
6.0,154.0,60.0,0.0,1.0,5.0,4.0,2.0,16.0,39.0,4
6.0,154.0,60.0,0.0,0.0,6.0,2.0,4.0,20.0,35.0,3
6.0,147.0,66.0,0.0,12.0,49.0,0.0,0.0,0.0,0.0,1
6.0,154.0,60.0,0.0,1.0,5.0,4.0,2.0,16.0,39.0,4
6.0,154.0,60.0,0.0,1.0,5.0,4.0,2.0,16.0,39.0,4
6.0,154.0,60.0,0.0,1.0,5.0,5.0,1.0,10.0,45.0,2
6.0,147.0,65.0,1.0,34.0,27.0,0.0,0.0,0.0,0.0,5
6.0,147.0,66.0,0.0,14.0,47.0,0.0,0.0,0.0,0.0,2
6.0,147.0,66.0,0.0,12.0,49.0,0.0,0.0,0.0,0.0,1
6.0,147.0,66.0,0.0,22.0,39.0,0.0,0.0,0.0,0.0,0
6.0,122.0,66.0,0.0,11.0,50.0,0.0,0.0,0.0,0.0,2
6.0,122.0,66.0,0.0,11.0,50.0,0.0,0.0,0.0,0.0,2
6.0,122.0,66.0,0.0,12.0,49.0,0.0,0.0,0.0,0.0,8
5.0,147.0,54.0,1.0,12.0,39.0,0.0,0.0,0.0,0.0,8
5.0,147.0,55.0,0.0,17.0,34.0,0.0,0.0,0.0,0.0,2
5.0,147.0,55.0,0.0,8.0,43.0,0.0,0.0,0.0,0.0,6
5.0,147.0,55.0,0.0,18.0,33.0,0.0,0.0,0.0,0.0,3
5.0,147.0,55.0,0.0,17.0,34.0,0.0,0.0,0.0,0.0,2
5.0,122.0,55.0,0.0,8.0,43.0,0.0,0.0,0.0,0.0,7
5.0,122.0,55.0,0.0,10.0,41.0,0.0,0.0,0.0,0.0,6
5.0,122.0,55.0,0.0,16.0,35.0,0.0,0.0,0.0,0.0,1
5.0,122.0,55.0,0.0,17.0,34.0,0.0,0.0,0.0,0.0,3
5.0,122.0,55.0,0.0,17.0,34.0,0.0,0.0,0.0,0.0,3
4.0,154.0,40.0,0.0,0.0,4.0,3.0,1.0,10.0,27.0,1
4.0,154.0,40.0,0.0,0.0,4.0,1.0,2.0,14.0,24.0,4
4.0,147.0,44.0,0.0,10.0,31.0,0.0,0.0,0.0,0.0,4
4.0,154.0,40.0,0.0,0.0,4.0,3.0,1.0,10.0,27.0,1
4.0,147.0,44.0,0.0,4.0,37.0,0.0,0.0,0.0,0.0,7
4.0,147.0,44.0,0.0,4.0,37.0,0.0,0.0,0.0,0.0,7
4.0,154.0,40.0,0.0,1.0,3.0,1.0,2.0,13.0,25.0,6
4.0,154.0,40.0,0.0,1.0,3.0,1.0,2.0,13.0,25.0,6
4.0,147.0,44.0,0.0,21.0,20.0,0.0,0.0,0.0,0.0,9
4.0,147.0,43.0,1.0,10.0,31.0,0.0,0.0,0.0,0.0,6
4.0,122.0,44.0,0.0,5.0,36.0,0.0,0.0,0.0,0.0,8
4.0,122.0,44.0,0.0,8.0,33.0,0.0,0.0,0.0,0.0,2
4.0,122.0,44.0,0.0,19.0,22.0,0.0,0.0,0.0,0.0,4
4.0,122.0,44.0,0.0,13.0,28.0,0.0,0.0,0.0,0.0,1
4.0,122.0,44.0,0.0,19.0,22.0,0.0,0.0,0.0,0.0,4
3.0,154.0,30.0,0.0,1.0,2.0,1.0,2.0,5.0,23.0,2
3.0,154.0,30.0,0.0,1.0,2.0,1.0,2.0,13.0,15.0,5
3.0,154.0,30.0,0.0,1.0,2.0,2.0,0.0,7.0,22.0,3
3.0,154.0,30.0,0.0,1.0,2.0,2.0,1.0,11.0,17.0,1
3.0,154.0,30.0,0.0,2.0,1.0,1.0,1.0,12.0,17.0,4
3.0,147.0,32.0,1.0,8.0,23.0,0.0,0.0,0.0,0.0,2
3.0,147.0,33.0,0.0,16.0,15.0,0.0,0.0,0.0,0.0,9
3.0,147.0,33.0,0.0,14.0,17.0,0.0,0.0,0.0,0.0,5
3.0,122.0,33.0,0.0,9.0,22.0,0.0,0.0,0.0,0.0,3
3.0,147.0,33.0,0.0,12.0,19.0,0.0,0.0,0.0,0.0,4
3.0,122.0,33.0,0.0,8.0,23.0,0.0,0.0,0.0,0.0,7
3.0,122.0,33.0,0.0,11.0,20.0,0.0,0.0,0.0,0.0,2
3.0,147.0,33.0,0.0,14.0,17.0,0.0,0.0,0.0,0.0,5
3.0,122.0,33.0,0.0,15.0,16.0,0.0,0.0,0.0,0.0,9
3.0,122.0,33.0,0.0,13.0,18.0,0.0,0.0,0.0,0.0,1
2.0,154.0,20.0,0.0,0.0,2.0,2.0,0.0,2.0,17.0,4
2.0,154.0,20.0,0.0,1.0,1.0,1.0,0.0,6.0,14.0,1
2.0,154.0,20.0,0.0,1.0,1.0,1.0,0.0,6.0,14.0,1
2.0,154.0,20.0,0.0,2.0,0.0,1.0,0.0,6.0,14.0,5
2.0,154.0,20.0,0.0,1.0,1.0,2.0,0.0,3.0,16.0,7
2.0,147.0,22.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,7
2.0,147.0,22.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,7
2.0,147.0,22.0,0.0,7.0,14.0,0.0,0.0,0.0,0.0,6
2.0,147.0,22.0,0.0,8.0,13.0,0.0,0.0,0.0,0.0,4
2.0,122.0,22.0,0.0,10.0,11.0,0.0,0.0,0.0,0.0,0
2.0,147.0,22.0,0.0,7.0,14.0,0.0,0.0,0.0,0.0,3
2.0,122.0,22.0,0.0,9.0,12.0,0.0,0.0,0.0,0.0,5
2.0,122.0,22.0,0.0,2.0,19.0,0.0,0.0,0.0,0.0,7
2.0,122.0,22.0,0.0,2.0,19.0,0.0,0.0,0.0,0.0,7
2.0,122.0,22.0,0.0,9.0,12.0,0.0,0.0,0.0,0.0,5
1.0,154.0,10.0,0.0,0.0,1.0,1.0,0.0,3.0,7.0,0
1.0,154.0,10.0,0.0,0.0,1.0,1.0,0.0,4.0,6.0,3
1.0,154.0,10.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0,2
1.0,154.0,10.0,0.0,0.0,1.0,1.0,0.0,5.0,5.0,9
1.0,154.0,10.0,0.0,0.0,1.0,1.0,0.0,5.0,5.0,9
1.0,147.0,11.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,8
1.0,147.0,11.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,5
1.0,147.0,11.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,2
1.0,122.0,12.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,6
1.0,147.0,11.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,1
1.0,147.0,11.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,1
1.0,122.0,11.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,8
